conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
YES_NO:1,Yes,,YES_OR_NO_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
YES_NO:2,No,,YES_OR_NO_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
