conceptid,Value,ValueType,Provider
ACT_SCOPE:1,1,sortorder,PRESERVE/scapes
ACT_SCOPE:2,2,sortorder,PRESERVE/scapes
ACT_SCOPE:3,3,sortorder,PRESERVE/scapes
