conceptid,Value,ValueType,Provider
ACT_REVI:1,1,sortorder,PRESERVE/scapes
ACT_REVI:2,2,sortorder,PRESERVE/scapes
ACT_REVI:3,3,sortorder,PRESERVE/scapes
ACT_REVI:4,4,sortorder,PRESERVE/scapes
ACT_REVI:5,5,sortorder,PRESERVE/scapes
ACT_REVI:6,6,sortorder,PRESERVE/scapes
ACT_REVI:7,7,sortorder,PRESERVE/scapes
ACT_REVI:8,8,sortorder,PRESERVE/scapes
