conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
COLLECTION_TYPE:1,AFRH Collection,,COLLECTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
COLLECTION_TYPE:2,Other,,COLLECTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
