conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
HERITAGE_ASSEST_PURPOSE:1,Heritage Asset,,HERITAGE_ASSET_PURPOSE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
HERITAGE_ASSEST_PURPOSE:2,Multi-Use Heritage Asset,,HERITAGE_ASSET_PURPOSE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
HERITAGE_ASSEST_PURPOSE:3,None,,HERITAGE_ASSET_PURPOSE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
