conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
ACT_SCOPE:1,Original,,ACTIVITY_SCOPE_OF_WORK_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
ACT_SCOPE:2,Revised,,ACTIVITY_SCOPE_OF_WORK_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
ACT_SCOPE:3,Final,,ACTIVITY_SCOPE_OF_WORK_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
