conceptid,Value,ValueType,Provider 
GEOMETRY_QUALIFIER:1,8,sortorder,CRNHA
GEOMETRY_QUALIFIER:2,10,sortorder,CRNHA
GEOMETRY_QUALIFIER:3,9,sortorder,CRNHA
GEOMETRY_QUALIFIER:4,11,sortorder,CRNHA
GEOMETRY_QUALIFIER:5,7,sortorder,CRNHA
GEOMETRY_QUALIFIER:6,3,sortorder,CRNHA
GEOMETRY_QUALIFIER:7,2,sortorder,CRNHA
GEOMETRY_QUALIFIER:8,1,sortorder,CRNHA
GEOMETRY_QUALIFIER:9,4,sortorder,CRNHA
GEOMETRY_QUALIFIER:10,5,sortorder,CRNHA
GEOMETRY_QUALIFIER:11,6,sortorder,CRNHA
