conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
NUM_CON:1,Contributing,,NUMBER_OF_RESOURCES_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
NUM_CON:2,Non-Contributing,,NUMBER_OF_RESOURCES_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
