conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
PLAN:1,AFRH/Federal Use,,PLANNED_USE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
PLAN:2,Development,,PLANNED_USE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
PLAN:3,Other,,PLANNED_USE_AUTHORITY_DOCUMENT.csv,Index,
