conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
SG_TYPE:1,General,,SIGNAGE_GUIDELINE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVEscapes
SG_TYPE:2,Color,,SIGNAGE_GUIDELINE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVEscapes
SG_TYPE:3,Typography,,SIGNAGE_GUIDELINE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVEscapes
SG_TYPE:4,Symbols,,SIGNAGE_GUIDELINE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVEscapes
SG_TYPE:5,Colors,,SIGNAGE_GUIDELINE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVEscapes
