conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
MODIFICATION_TYPE:1,Addition,,MODIFICATION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MODIFICATION_TYPE:2,Demolition,,MODIFICATION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MODIFICATION_TYPE:3,Mothballed,,MODIFICATION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MODIFICATION_TYPE:4,Other,,MODIFICATION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
