conceptid,Value,ValueType,Provider
CONSULTMETH:1,1,sortorder,PRESERVE/scapes
CONSULTMETH:2,2,sortorder,PRESERVE/scapes
CONSULTMETH:3,3,sortorder,PRESERVE/scapes
CONSULTMETH:4,4,sortorder,PRESERVE/scapes
CONSULTMETH:5,5,sortorder,PRESERVE/scapes
