conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
CURRENT_OR_HISTORIC:1,Current Primary,,CURRENT_OR_HISTORIC_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
CURRENT_OR_HISTORIC:2,Current Alternative,,CURRENT_OR_HISTORIC_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
CURRENT_OR_HISTORIC:3,Historic,,CURRENT_OR_HISTORIC_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
