conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
DESCRIPTION_TYPE:1,General Description,,DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,preserveSCAPES
DESCRIPTION_TYPE:2,Architectural Description,,DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,preserveSCAPES
DESCRIPTION_TYPE:3,Statement of Significance,,DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,preserveSCAPES
DESCRIPTION_TYPE:4,Inscription/Markings,,DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,preserveSCAPES
