conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
DCSHPO_RES:1,Final,,DCSHPO_RESPONSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
DCSHPO_RES:2,Preliminary,,DCSHPO_RESPONSE_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
