conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
HERITAGE_ASSEST_CLASSIFICATION:1,Collection,,HERITAGE_ASSET_CLASSIFICATION_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
HERITAGE_ASSEST_CLASSIFICATION:2,Non-Collection,,HERITAGE_ASSET_CLASSIFICATION_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
