conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
MPZ_DESC:1,General,,ZONE_DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MPZ_DESC:2,Primary Use Patterns,,ZONE_DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MPZ_DESC:3,Conceptual Intent,,ZONE_DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MPZ_DESC:4,Other,,ZONE_DESCRIPTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
