conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
MPZ_ACT:1,Originated,,MASTER_PLAN_ZONE_ACTIVITY_TYPE_AUTHORITY_DOCUMENT.csv,Index,PRESERVE/scapes
MPZ_ACT:2,Revised,,MASTER_PLAN_ZONE_ACTIVITY_TYPE_AUTHORITY_DOCUMENT.csv,Index,
